Frame,L_Femur_L_Tibia,L_Tibia_L_Foot_X,L_Tibia_L_Foot_Y,L_Tibia_L_Foot_Z,R_Femur_R_Tibia,R_Tibia_R_Foot_X,R_Tibia_R_Foot_Y,R_Tibia_R_Foot_Z,Root_L_Femur_X,Root_L_Femur_Y,Root_L_Femur_Z,Root_R_Femur_X,Root_R_Femur_Y,Root_R_Femur_Z,World_Root_Ang_X,World_Root_Ang_Y,World_Root_Ang_Z,World_Root_Pos_X,World_Root_Pos_Y,World_Root_Pos_Z
225,46.31890,-19.61810,-32.17190,-48.17430,44.37110,-20.28450,24.59210,39.77270,-50.26680,12.68140,14.60070,-50.48200,-19.36230,-26.20800,139.16600,-65.02200,144.43800,128.32700,805.57800,367.88700
226,46.97500,-19.91550,-32.22270,-48.61970,45.12700,-20.57390,24.60090,40.01230,-50.85350,12.56960,14.66400,-51.10040,-19.16990,-26.39750,138.94100,-64.98740,144.22800,129.79400,803.28000,368.69900
227,47.64200,-20.22140,-32.29360,-49.07530,45.89340,-20.89000,24.67250,40.28080,-51.41590,12.48670,14.72750,-51.71170,-19.01430,-26.62900,138.74300,-64.98950,144.04700,131.19900,800.91400,369.45800
228,48.30230,-20.53370,-32.27550,-49.51570,46.62180,-21.19610,24.68420,40.57460,-51.99370,12.32040,14.77940,-52.29770,-18.82110,-26.78990,138.49500,-64.96660,143.80400,132.69800,798.60400,370.15000
229,49.00020,-20.83510,-32.29730,-49.81760,47.31600,-21.49190,24.65380,40.79790,-52.65550,12.21600,14.92160,-52.87590,-18.60290,-26.86120,138.22900,-64.88500,143.51700,134.23500,796.31300,370.82900
230,49.70610,-21.16940,-32.20610,-50.12240,48.05020,-21.86920,24.63790,41.13530,-53.21350,12.02280,14.96170,-53.42410,-18.38480,-27.00490,138.02900,-64.86990,143.33600,135.70600,793.91900,371.43700
231,50.40260,-21.47670,-32.19510,-50.46880,48.76620,-22.20800,24.55230,41.38480,-53.84960,11.89130,15.10710,-53.96990,-18.16360,-27.04930,137.82500,-64.79850,143.09700,137.26000,791.50700,372.04600
232,51.09730,-21.77060,-32.11250,-50.77110,49.48750,-22.57440,24.45460,41.65240,-54.44580,11.65500,15.16200,-54.53240,-17.91480,-27.12150,137.62700,-64.71370,142.90100,138.69400,789.08600,372.66000
233,51.78260,-22.08590,-32.06040,-51.18270,50.22790,-22.96310,24.36490,41.98510,-55.04080,11.38330,15.18880,-55.10620,-17.68680,-27.21430,137.40600,-64.64780,142.66900,140.16300,786.58500,373.31900
234,52.47000,-22.43750,-31.98520,-51.61110,50.96530,-23.34720,24.26520,42.19820,-55.62050,11.08250,15.21430,-55.65720,-17.46580,-27.28330,137.21200,-64.58210,142.44000,141.63400,784.08200,373.97400
235,53.15500,-22.84140,-31.86600,-52.05830,51.72570,-23.84720,24.15980,42.52850,-56.13390,10.78450,15.17960,-56.17930,-17.24530,-27.41990,137.03500,-64.57860,142.25500,143.00400,781.52500,374.62300
236,53.84080,-23.26080,-31.78500,-52.52420,52.46610,-24.39970,23.96360,42.92000,-56.66370,10.52160,15.19560,-56.65110,-16.99880,-27.49800,136.86900,-64.58240,142.05500,144.48000,778.93900,375.23800
237,54.53590,-23.68980,-31.64160,-52.89590,53.16640,-24.92710,23.76840,43.35330,-57.23250,10.25220,15.23030,-57.14470,-16.71020,-27.51930,136.67000,-64.51450,141.84300,145.92800,776.43200,375.76700
238,55.20180,-24.11290,-31.57280,-53.27600,53.84560,-25.46000,23.60170,43.77950,-57.77800,10.07000,15.31720,-57.58930,-16.42020,-27.51090,136.55000,-64.46040,141.69900,147.41500,773.96000,376.31800
239,55.87810,-24.53620,-31.46750,-53.61070,54.54420,-25.98860,23.41190,44.21340,-58.30990,9.85622,15.37640,-58.05240,-16.11630,-27.51020,136.45300,-64.39270,141.60600,148.89400,771.45200,376.81700
240,56.52010,-24.94320,-31.45980,-53.98800,55.21200,-26.47780,23.20910,44.64150,-58.86840,9.71721,15.48830,-58.52050,-15.80580,-27.47240,136.35600,-64.28560,141.50400,150.35300,769.00400,377.36200
241,57.14850,-25.28420,-31.43290,-54.33100,55.89730,-26.89660,23.03400,44.96620,-59.36950,9.53939,15.53200,-59.00840,-15.54040,-27.51440,136.29100,-64.21090,141.45900,151.70700,766.51800,377.93300
242,57.74360,-25.59670,-31.40860,-54.70350,56.54000,-27.25030,22.90180,45.27640,-59.89260,9.32960,15.57360,-59.50810,-15.29660,-27.53490,136.17500,-64.11220,141.34200,153.06700,764.11800,378.51500
243,58.33850,-25.88070,-31.34780,-55.02140,57.22620,-27.59920,22.71780,45.54830,-60.34720,9.11826,15.54930,-59.98860,-15.04610,-27.63700,136.10000,-64.07010,141.29800,154.30000,761.68000,379.10100
244,58.91550,-26.18800,-31.30870,-55.41090,57.88800,-27.96190,22.48020,45.80680,-60.82790,8.92883,15.56110,-60.45210,-14.79980,-27.69460,135.98100,-64.02120,141.18500,155.55900,759.26800,379.65100
245,59.50700,-26.44590,-31.26940,-55.63290,58.52430,-28.29960,22.34180,46.03600,-61.32730,8.80351,15.61870,-60.91160,-14.54330,-27.72950,135.88300,-63.94720,141.10300,156.74800,756.91100,380.16700
246,60.09330,-26.68960,-31.19960,-55.85960,59.17340,-28.62060,22.26480,46.28890,-61.79060,8.65557,15.63540,-61.36500,-14.26690,-27.78310,135.80300,-63.89740,141.06300,157.94700,754.49200,380.64000
247,60.69580,-26.96330,-31.18580,-56.12390,59.79640,-28.88050,22.19710,46.56900,-62.28930,8.57458,15.73520,-61.81340,-13.99050,-27.78730,135.75300,-63.81700,141.03400,159.12200,752.04700,381.07300
248,61.29910,-27.21420,-31.16620,-56.36420,60.40620,-29.07830,22.11750,46.79610,-62.81300,8.45790,15.85420,-62.28350,-13.71630,-27.74940,135.70600,-63.69480,140.99500,160.34200,749.59600,381.47700
249,61.90400,-27.42950,-31.16350,-56.61840,61.03760,-29.19780,22.08950,46.98740,-63.28790,8.30721,15.93070,-62.75480,-13.47650,-27.77160,135.69600,-63.61260,141.00300,161.45300,747.03400,381.85700
250,62.50610,-27.61400,-31.18650,-56.85080,61.65870,-29.29050,22.10530,47.21760,-63.77900,8.16183,16.01840,-63.23630,-13.26050,-27.81160,135.68200,-63.52390,140.99600,162.52900,744.47200,382.28200
251,63.11170,-27.83900,-31.17340,-57.19040,62.28500,-29.43270,22.09210,47.46080,-64.27360,7.98411,16.09580,-63.72670,-13.05930,-27.84960,135.65800,-63.43240,140.96700,163.58800,741.84400,382.67800
252,63.73140,-28.04760,-31.15290,-57.47980,62.91590,-29.60780,22.10310,47.73620,-64.76950,7.80097,16.17270,-64.21340,-12.89290,-27.90800,135.61900,-63.35990,140.91400,164.61900,739.18900,383.03000
253,64.35510,-28.24790,-31.16580,-57.75940,63.57150,-29.81360,22.08840,47.93660,-65.27940,7.68170,16.27290,-64.69880,-12.70930,-27.97440,135.56900,-63.29430,140.86100,165.63600,736.48900,383.37000
254,64.98330,-28.45870,-31.18090,-58.06300,64.22980,-30.02020,22.07810,48.17910,-65.80430,7.57017,16.40110,-65.18640,-12.52870,-28.02820,135.50800,-63.22630,140.79100,166.67900,733.71800,383.61500
255,65.62390,-28.66330,-31.22960,-58.34880,64.88200,-30.18940,22.12270,48.43220,-66.35000,7.48290,16.57090,-65.68350,-12.35670,-28.07140,135.44400,-63.15110,140.71000,167.70500,730.91700,383.77200
256,66.28210,-28.87330,-31.27470,-58.59830,65.57060,-30.37690,22.07870,48.70170,-66.86920,7.43042,16.73850,-66.17230,-12.17070,-28.14720,135.42900,-63.10150,140.70100,168.69200,727.98800,383.92700
257,66.95140,-29.23880,-31.22380,-59.01600,66.26340,-30.57230,22.07900,49.01730,-67.39430,7.36202,16.91560,-66.68290,-11.99260,-28.23430,135.40200,-63.04230,140.67400,169.64800,725.00700,384.03900
258,67.60470,-29.40900,-31.33060,-59.29130,66.97390,-30.74130,21.94180,49.23060,-67.91080,7.28198,17.07300,-67.18180,-11.83480,-28.34780,135.39500,-63.00350,140.65900,170.57300,721.98300,384.21800
259,68.26170,-29.73250,-31.28090,-59.66000,67.67020,-30.97370,21.91300,49.51450,-68.42020,7.14124,17.17480,-67.70290,-11.70400,-28.48730,135.31600,-62.97220,140.58000,171.48900,718.99400,384.37900
260,68.94020,-30.00440,-31.26890,-59.93730,68.38720,-31.24740,22.07420,49.85150,-68.87670,6.97136,17.20880,-68.19970,-11.59670,-28.71360,135.26400,-63.01790,140.52900,172.33800,715.89600,384.57800
261,69.60060,-30.24480,-31.25340,-60.16260,69.06960,-31.57910,22.01080,50.28610,-69.36700,6.79890,17.25930,-68.65410,-11.43130,-28.83410,135.16100,-63.02720,140.42000,173.22100,712.87600,384.72900
262,70.26480,-30.50020,-31.23690,-60.39690,69.78400,-31.85530,22.06180,50.53690,-69.83340,6.65713,17.31780,-69.12650,-11.30170,-29.01520,135.08600,-63.05850,140.34600,174.00400,709.83400,384.79100
263,70.92590,-30.74720,-31.21340,-60.67600,70.47370,-32.13180,21.97160,50.85140,-70.34210,6.48998,17.41020,-69.56910,-11.10050,-29.06200,134.98500,-63.04740,140.22500,174.85500,706.77200,384.79400
264,71.57530,-31.00260,-31.15620,-61.01350,71.14050,-32.37620,21.89580,51.16180,-70.83410,6.29526,17.54380,-69.99110,-10.92370,-29.04650,134.96200,-63.01060,140.14800,175.74400,703.75300,384.69000
265,72.22510,-31.28640,-31.09370,-61.37830,71.84720,-32.58790,21.69680,51.36900,-71.29200,6.12078,17.63620,-70.40890,-10.71060,-29.07350,134.95600,-63.00430,140.12400,176.57700,700.63700,384.60600
266,72.86700,-31.56410,-31.00240,-61.74070,72.50710,-32.79080,21.62700,51.58230,-71.74080,5.89150,17.72580,-70.82540,-10.54510,-29.07380,134.97200,-62.97370,140.08900,177.40500,697.63400,384.53600
267,73.50690,-31.89670,-30.74380,-62.17820,73.15470,-32.99970,21.51590,51.83890,-72.17780,5.58040,17.75240,-71.23250,-10.37750,-29.06370,134.93700,-62.95290,139.99100,178.25900,694.62900,384.50500
268,74.13630,-32.11830,-30.59960,-62.35920,73.79180,-33.21760,21.45330,52.07910,-72.58050,5.27876,17.71560,-71.61160,-10.19060,-29.09920,134.90900,-62.96390,139.92800,178.99900,691.70100,384.52300
269,74.72500,-32.38940,-30.43370,-62.67260,74.42480,-33.43940,21.28990,52.21160,-72.99170,4.93598,17.64580,-72.00120,-10.03410,-29.10490,134.80600,-62.96490,139.77900,179.79100,688.88100,384.52600
270,75.32160,-32.57130,-30.28820,-62.80350,75.03410,-33.64410,21.20530,52.33860,-73.41980,4.61007,17.58430,-72.38600,-9.84942,-29.10950,134.67800,-62.95750,139.61300,180.52600,686.09700,384.49000
271,75.90180,-32.76430,-30.12910,-62.98460,75.62280,-33.83750,21.14030,52.51960,-73.81810,4.31864,17.58340,-72.71220,-9.63722,-29.04690,134.65000,-62.94400,139.52900,181.27600,683.37500,384.33600
272,76.46240,-32.95070,-30.01700,-63.20360,76.18520,-34.01110,21.04500,52.64160,-74.21400,4.04687,17.66500,-73.02410,-9.45242,-28.90890,134.69000,-62.89140,139.48800,182.04600,680.72400,384.07000
273,77.01570,-33.11740,-29.92640,-63.40130,76.72590,-34.16600,20.94260,52.77960,-74.58030,3.81208,17.81690,-73.29710,-9.28394,-28.73980,134.84000,-62.82660,139.54200,182.76100,678.11800,383.75400
274,77.55100,-33.31620,-29.85660,-63.70660,77.25770,-34.32280,20.84070,52.88610,-74.93750,3.60257,17.98860,-73.57710,-9.13923,-28.58680,135.00400,-62.75190,139.61400,183.45300,675.55600,383.44500
275,78.09180,-33.46640,-29.82320,-63.87200,77.78760,-34.48080,20.81560,53.01400,-75.26860,3.42305,18.16170,-73.85840,-9.02728,-28.50550,135.19500,-62.69620,139.72700,184.04100,673.00100,383.15500
276,78.62930,-33.57610,-29.84210,-63.95800,78.32690,-34.62790,20.87530,53.11460,-75.58250,3.25671,18.29090,-74.16070,-8.94738,-28.53680,135.35200,-62.67730,139.83000,184.49000,670.46000,382.92700
277,79.13080,-33.75230,-29.86470,-64.21910,78.87200,-34.77610,20.89640,53.22350,-75.89870,3.08636,18.38330,-74.49090,-8.89716,-28.61780,135.42900,-62.67070,139.86200,184.93700,667.91200,382.71200
278,79.65710,-33.87120,-29.86790,-64.31380,79.43580,-34.93150,21.00020,53.36430,-76.18510,2.92967,18.39580,-74.82780,-8.84937,-28.83510,135.46600,-62.73170,139.89800,185.20200,665.28600,382.52700
279,80.15670,-34.04060,-29.84990,-64.67480,79.96110,-35.07230,21.04350,53.58710,-76.50230,2.75007,18.44360,-75.16420,-8.84573,-28.99070,135.47300,-62.76460,139.85600,185.54700,662.75800,382.30500
280,80.66890,-34.17980,-29.88710,-64.87900,80.50740,-35.22150,21.13280,53.75890,-76.76740,2.55850,18.45840,-75.46430,-8.84559,-29.20120,135.51600,-62.85340,139.85600,185.76000,660.15700,382.03500
281,81.18460,-34.31460,-29.90290,-65.11180,81.07210,-35.39560,21.19720,53.96190,-77.01860,2.40228,18.45480,-75.75400,-8.79819,-29.40950,135.57700,-62.94740,139.90300,185.90600,657.52500,381.81800
282,81.69630,-34.41270,-29.92000,-65.30360,81.60650,-35.56550,21.25570,54.19550,-77.27160,2.24046,18.49400,-76.01770,-8.75626,-29.56180,135.69300,-63.01820,139.97800,186.02500,654.92800,381.60500
283,82.22580,-34.50450,-29.93470,-65.42900,82.16230,-35.74750,21.28210,54.42480,-77.49190,2.08293,18.54670,-76.23920,-8.68721,-29.68740,135.89500,-63.09980,140.13900,186.10600,652.27800,381.34900
284,82.75990,-34.66840,-29.94580,-65.71530,82.73290,-35.92760,21.30540,54.60130,-77.75980,1.93756,18.63510,-76.49570,-8.60304,-29.78220,136.06000,-63.15130,140.25500,186.22800,649.53400,381.10200
285,83.29360,-34.79260,-29.93100,-65.82960,83.29970,-36.10360,21.30660,54.76520,-77.97240,1.82207,18.72000,-76.70210,-8.45237,-29.84660,136.33100,-63.21390,140.50900,186.35600,646.80100,380.88200
286,83.81580,-34.98520,-30.00630,-66.23010,83.89120,-36.28540,21.29770,54.91010,-78.19030,1.73826,18.79530,-76.91490,-8.30605,-29.94260,136.57100,-63.30280,140.72800,186.45000,643.97600,380.69200
287,84.32290,-35.16750,-29.97470,-66.51030,84.44200,-36.44160,21.29550,55.09200,-78.37290,1.66087,18.85730,-77.09780,-8.12808,-30.01360,136.83800,-63.38490,140.99400,186.53400,641.33500,380.56200
288,84.84820,-35.35000,-29.98630,-66.74300,85.01270,-36.62300,21.23810,55.22540,-78.60740,1.56926,18.96090,-77.31440,-7.94099,-30.02930,137.07400,-63.43210,141.21700,186.72200,638.56200,380.36600
289,85.37930,-35.55280,-30.04870,-67.09520,85.58120,-36.78950,21.19480,55.34550,-78.84420,1.47646,19.06630,-77.53970,-7.75618,-30.05850,137.29300,-63.47470,141.43100,186.85900,635.83900,380.17700
290,85.88910,-35.70140,-30.01400,-67.18520,86.12970,-36.97260,21.19390,55.49890,-79.14120,1.40445,19.21190,-77.79330,-7.57003,-30.04680,137.46900,-63.47840,141.59300,187.12800,633.08700,379.93400
291,86.39970,-35.87360,-30.08300,-67.50260,86.71070,-37.16090,21.21230,55.62940,-79.37130,1.37884,19.26460,-78.05120,-7.35614,-30.17910,137.62500,-63.54690,141.80500,187.17000,630.32600,379.88900
292,86.89990,-35.99660,-30.08590,-67.60600,87.24480,-37.31090,21.23750,55.80050,-79.62330,1.31424,19.34480,-78.29300,-7.19354,-30.27030,137.79400,-63.59400,141.98500,187.29000,627.70600,379.77700
293,87.38280,-36.17050,-30.10090,-67.86930,87.80900,-37.50520,21.27510,55.99190,-79.86940,1.30334,19.39330,-78.56140,-7.02423,-30.44990,137.90700,-63.68740,142.13700,187.40800,624.90300,379.75400
294,87.85570,-36.30370,-30.13600,-68.00560,88.33380,-37.65920,21.33580,56.19380,-80.07270,1.26918,19.42160,-78.77660,-6.89084,-30.65080,138.07200,-63.80790,142.32400,187.45700,622.30600,379.71200
295,88.31960,-36.41170,-30.15750,-68.13540,88.87170,-37.81980,21.41420,56.34530,-80.26960,1.22728,19.39960,-79.00640,-6.74887,-30.89760,138.18800,-63.95210,142.48200,187.50200,619.68300,379.67400
296,88.77500,-36.56310,-30.20180,-68.38480,89.41450,-38.00760,21.48480,56.55200,-80.45980,1.23445,19.40990,-79.21680,-6.59102,-31.14380,138.32600,-64.10880,142.66500,187.53000,616.98300,379.67300
297,89.23360,-36.69370,-30.24130,-68.55100,89.90990,-38.17560,21.51910,56.79350,-80.69060,1.18823,19.52010,-79.41930,-6.45781,-31.23780,138.50900,-64.18400,142.84100,187.72700,614.46200,379.46500
298,89.65740,-36.77610,-30.34200,-68.62760,90.39940,-38.34740,21.56240,56.97410,-80.79650,1.18344,19.55900,-79.53330,-6.26976,-31.39020,138.81000,-64.32470,143.18000,187.67800,612.00800,379.43000
299,90.09430,-36.86230,-30.42910,-68.73160,90.88220,-38.48140,21.59200,57.13450,-80.94720,1.19480,19.69290,-79.65970,-6.05930,-31.42990,139.14800,-64.39950,143.54000,187.73800,609.57600,379.29200
300,90.51070,-37.02070,-30.45970,-68.92060,91.34350,-38.63690,21.55880,57.28930,-81.06520,1.12997,19.81820,-79.75280,-5.87373,-31.41240,139.51100,-64.46850,143.89100,187.82800,607.20600,379.08400
301,90.94950,-37.09020,-30.42630,-68.94950,91.79050,-38.76590,21.53450,57.40570,-81.18590,1.10612,19.94050,-79.83200,-5.67617,-31.39450,139.87700,-64.53980,144.25000,187.88000,604.90700,378.91300
302,91.34950,-37.24010,-30.26540,-69.11160,92.22150,-38.88890,21.49580,57.55600,-81.28190,1.02678,20.00480,-79.91020,-5.47750,-31.37200,140.19400,-64.61470,144.56700,187.94200,602.74100,378.70600
303,91.71230,-37.36850,-30.29950,-69.27720,92.64190,-39.02810,21.43370,57.64170,-81.37630,0.97237,20.05840,-79.98130,-5.28807,-31.37020,140.48400,-64.70690,144.85700,187.99600,600.58800,378.55500
304,92.06820,-37.46110,-30.27900,-69.37620,93.03850,-39.12770,21.41760,57.75790,-81.46800,0.91335,20.07120,-80.04370,-5.12146,-31.40400,140.73600,-64.81800,145.11300,188.04200,598.65800,378.34100
305,92.37290,-37.57450,-30.30950,-69.56840,93.42090,-39.24770,21.35760,57.79920,-81.51880,0.80239,20.03990,-80.08360,-4.97151,-31.44000,140.98500,-64.94990,145.35200,188.12000,596.73400,378.17100
306,92.70250,-37.65970,-30.22670,-69.66220,93.77240,-39.35160,21.33170,57.90610,-81.58280,0.67900,19.97620,-80.12170,-4.83585,-31.48540,141.20200,-65.08420,145.54800,188.23800,594.94600,378.03900
307,92.99400,-37.75780,-30.21790,-69.76630,94.12680,-39.46540,21.27730,57.95900,-81.66750,0.57548,19.95900,-80.19280,-4.68738,-31.49280,141.37500,-65.17430,145.72300,188.36200,593.21700,377.77700
308,93.27270,-37.83690,-30.21700,-69.88580,94.45360,-39.59360,21.23570,58.08560,-81.73780,0.50043,19.93240,-80.24090,-4.54057,-31.52030,141.55100,-65.27850,145.90400,188.46400,591.55200,377.60000
309,93.53720,-37.93470,-30.21810,-70.00080,94.75200,-39.68650,21.24400,58.15190,-81.77200,0.41714,19.92460,-80.26730,-4.46225,-31.58690,141.78900,-65.39060,146.12000,188.48000,590.06300,377.39900
310,93.78110,-38.01950,-30.27240,-70.10760,95.04740,-39.78150,21.24270,58.21390,-81.81290,0.37248,19.95280,-80.30360,-4.35601,-31.63340,142.01500,-65.48210,146.34500,188.52900,588.57500,377.17000
311,94.01190,-38.07020,-30.33050,-70.13240,95.31940,-39.86930,21.26030,58.28980,-81.82690,0.36674,19.99280,-80.31740,-4.25090,-31.70190,142.28700,-65.57760,146.63500,188.51700,587.24600,376.93900
312,94.22120,-38.15120,-30.40190,-70.23020,95.56630,-39.97790,21.24200,58.45980,-81.84140,0.34048,20.08080,-80.32180,-4.15753,-31.70060,142.57700,-65.63600,146.92700,188.58600,585.98400,376.58500
313,94.41640,-38.24660,-30.43130,-70.38620,95.80400,-40.06630,21.29090,58.51740,-81.84450,0.26742,20.09460,-80.34710,-4.13675,-31.80020,142.81400,-65.73590,147.14100,188.67600,584.74700,376.34700
314,94.60560,-38.33220,-30.44430,-70.50040,96.04020,-40.19670,21.26760,58.69700,-81.86050,0.29970,20.14260,-80.37270,-4.03247,-31.87380,143.04000,-65.80900,147.40600,188.70600,583.60100,376.11200
315,94.76540,-38.39010,-30.51260,-70.58640,96.18670,-40.30080,21.28120,59.02420,-81.90710,0.27504,20.25260,-80.38230,-3.97993,-31.83180,143.25400,-65.82310,147.59600,188.87600,582.61000,375.94800
316,94.92250,-38.48410,-30.46690,-70.77750,96.37450,-40.31510,21.35250,58.96350,-81.90620,0.22605,20.30070,-80.41940,-4.00439,-31.91550,143.48400,-65.88410,147.78500,188.95700,581.65700,375.77000
317,95.06040,-38.59310,-30.51300,-70.93340,96.53690,-40.36220,21.37660,59.01910,-81.92590,0.22986,20.38950,-80.44680,-3.95524,-31.92670,143.69400,-65.90560,147.99400,189.04100,580.80200,375.62100
318,95.19090,-38.64010,-30.59110,-70.97930,96.68990,-40.40480,21.39610,58.98740,-81.93340,0.22771,20.50390,-80.46120,-3.92821,-31.92790,143.93600,-65.92530,148.22000,189.13300,579.97700,375.46000
319,95.30400,-38.69160,-30.58970,-71.04930,96.81670,-40.45420,21.38070,59.09390,-81.95820,0.25388,20.57740,-80.47560,-3.84899,-31.90180,144.11000,-65.93420,148.40800,189.25100,579.30000,375.37400
320,95.38670,-38.74410,-30.59700,-71.13380,96.90740,-40.53700,21.33480,59.29170,-82.00000,0.27239,20.65280,-80.50450,-3.77988,-31.84070,144.21500,-65.91470,148.53100,189.43200,578.72500,375.24900
321,95.44630,-38.79820,-30.62620,-71.24220,97.01410,-40.59960,21.32230,59.41220,-81.98400,0.29979,20.63910,-80.50570,-3.68481,-31.86880,144.36000,-65.96050,148.71900,189.55100,578.14700,375.29700
322,95.52330,-38.82490,-30.54810,-71.27160,97.09770,-40.53210,21.38160,59.21720,-81.98030,0.29569,20.66590,-80.54520,-3.70663,-31.90500,144.49000,-65.97020,148.84100,189.67600,577.81500,375.17400
323,95.54030,-38.85190,-30.60510,-71.36210,97.14320,-40.52780,21.36860,59.16990,-82.00230,0.29039,20.69900,-80.58400,-3.68026,-31.87760,144.55500,-65.94670,148.91300,189.83200,577.52900,375.19800
324,95.58180,-38.86840,-30.57020,-71.37200,97.20760,-40.54180,21.35720,59.20900,-81.99380,0.31172,20.65480,-80.59730,-3.59421,-31.89480,144.62900,-65.96910,149.03500,189.94900,577.20400,375.27500
325,95.62310,-38.83720,-30.56010,-71.25880,97.24120,-40.54250,21.36400,59.24690,-81.99810,0.36656,20.66840,-80.60650,-3.53522,-31.90330,144.71800,-65.96720,149.15900,190.00000,577.02600,375.39500
326,95.64540,-38.87630,-30.49050,-71.33390,97.26880,-40.52320,21.35070,59.16860,-82.00450,0.30910,20.63980,-80.63590,-3.53397,-31.88660,144.75100,-65.95820,149.17900,190.19100,576.82400,375.44700
327,95.66950,-38.90100,-30.46020,-71.34940,97.28960,-40.55520,21.30040,59.20900,-81.99840,0.31631,20.63180,-80.63500,-3.49761,-31.88100,144.82700,-65.95420,149.26500,190.28500,576.71000,375.56400
328,95.68670,-38.92210,-30.42910,-71.36320,97.29420,-40.48940,21.35290,59.11310,-81.98780,0.31735,20.63480,-80.64230,-3.48376,-31.87100,144.90900,-65.94520,149.35000,190.39400,576.60200,375.68400
329,95.71280,-38.89720,-30.43550,-71.20350,97.30000,-40.54840,21.28950,59.17520,-81.96560,0.36276,20.69440,-80.61270,-3.44625,-31.83540,145.04900,-65.92610,149.50200,190.45500,576.55800,375.75700
330,95.70100,-38.96010,-30.34130,-71.33940,97.25260,-40.60600,21.23800,59.47370,-81.96900,0.34229,20.66690,-80.60510,-3.40980,-31.75820,145.07700,-65.88610,149.53100,190.63600,576.57000,375.97800
331,95.69060,-38.96780,-30.30350,-71.37110,97.23160,-40.60280,21.24130,59.51090,-81.93760,0.37080,20.67310,-80.59580,-3.39031,-31.74220,145.17100,-65.86650,149.64000,190.72100,576.60000,376.14200
332,95.68600,-38.94770,-30.30260,-71.22860,97.21280,-40.59060,21.24310,59.49230,-81.90480,0.45584,20.71400,-80.58100,-3.33665,-31.72810,145.28900,-65.83680,149.80500,190.72400,576.69100,376.31100
333,95.66790,-38.94750,-30.24600,-71.17590,97.17910,-40.58850,21.24160,59.53150,-81.87630,0.48991,20.70110,-80.57330,-3.30848,-31.71870,145.36000,-65.81150,149.90200,190.78300,576.81900,376.53600
334,95.65390,-38.96330,-30.16720,-71.19130,97.18340,-40.51600,21.29510,59.26620,-81.81750,0.48362,20.61320,-80.57910,-3.31972,-31.80970,145.42600,-65.84310,149.98200,190.80200,576.86300,376.78600
335,95.62120,-38.94960,-30.13300,-71.12180,97.10070,-40.55130,21.23750,59.42190,-81.82470,0.52166,20.64470,-80.56550,-3.29355,-31.71570,145.45300,-65.77580,150.02100,190.92800,577.11900,376.98300
336,95.59300,-38.97380,-30.04200,-71.15480,97.06580,-40.45300,21.29300,59.19620,-81.78910,0.48443,20.56890,-80.57310,-3.33564,-31.75710,145.47400,-65.78320,150.02400,191.01100,577.28400,377.23500
337,95.54870,-38.99760,-29.92100,-71.22190,96.97430,-40.47940,21.21150,59.34920,-81.79290,0.47852,20.52570,-80.55350,-3.30685,-31.65640,145.44200,-65.73570,149.98900,191.20100,577.54000,377.51500
338,95.51530,-38.99030,-29.88620,-71.13700,96.91370,-40.34330,21.30520,59.13480,-81.74570,0.48108,20.50560,-80.52770,-3.33172,-31.65290,145.51000,-65.72950,150.04600,191.21900,577.85400,377.70700
339,95.45850,-38.96960,-29.79890,-71.11070,96.82290,-40.36500,21.21300,59.23080,-81.72420,0.48679,20.45630,-80.48310,-3.27910,-31.55120,145.49700,-65.69860,150.04100,191.35800,578.15000,378.00000
340,95.37600,-38.98810,-29.71040,-71.13050,96.70920,-40.33820,21.12940,59.32550,-81.70930,0.51083,20.44490,-80.44520,-3.24061,-31.41780,145.48000,-65.63580,150.02700,191.49300,578.65000,378.20700
341,95.29820,-38.94070,-29.59620,-71.07280,96.59850,-40.24260,21.13240,59.11610,-81.66530,0.48164,20.39290,-80.41150,-3.29480,-31.37840,145.47400,-65.61350,149.98300,191.55800,579.17500,378.47300
342,95.21280,-38.92880,-29.49290,-71.03660,96.51580,-40.18710,21.07800,58.97700,-81.60060,0.51305,20.30240,-80.35670,-3.24963,-31.34520,145.47100,-65.61920,150.00800,191.61700,579.63500,378.75300
343,95.14110,-38.85150,-29.31990,-70.82970,96.37410,-40.19130,20.96640,59.15350,-81.58660,0.54072,20.22430,-80.30360,-3.18514,-31.23420,145.39600,-65.57950,149.96200,191.74900,580.22500,379.08800
344,95.04300,-38.79630,-29.20060,-70.70890,96.27600,-40.07030,20.94720,58.81870,-81.51810,0.52914,20.15450,-80.26580,-3.22821,-31.22110,145.38800,-65.57960,149.94100,191.83400,580.82400,379.27600
345,94.91560,-38.77110,-29.06020,-70.65190,96.08390,-40.13560,20.74120,59.07850,-81.50790,0.51629,20.11270,-80.19500,-3.17769,-31.00230,145.29200,-65.49310,149.84200,192.09100,581.59800,379.54100
346,94.79890,-38.72380,-28.92870,-70.53170,95.96780,-39.96280,20.73970,58.82100,-81.41560,0.52589,19.99250,-80.13380,-3.19504,-31.00020,145.27500,-65.51620,149.83200,192.14500,582.31400,379.86100
347,94.66140,-38.66070,-28.80500,-70.42010,95.77970,-39.88180,20.68600,58.66090,-81.35440,0.51845,19.93620,-80.04870,-3.18898,-30.86700,145.23300,-65.47520,149.77100,192.31400,583.17100,380.12300
