Frame,L_Femur_L_Tibia,L_Tibia_L_Foot_X,L_Tibia_L_Foot_Y,L_Tibia_L_Foot_Z,R_Femur_R_Tibia,R_Tibia_R_Foot_X,R_Tibia_R_Foot_Y,R_Tibia_R_Foot_Z,Root_L_Femur_X,Root_L_Femur_Y,Root_L_Femur_Z,Root_R_Femur_X,Root_R_Femur_Y,Root_R_Femur_Z,World_Root_Ang_X,World_Root_Ang_Y,World_Root_Ang_Z,World_Root_Pos_X,World_Root_Pos_Y,World_Root_Pos_Z
230,18.98220,-15.16090,-30.60800,-38.77750,38.13780,-12.06490,18.55640,31.58580,-16.14820,6.71462,4.32676,-13.75150,-13.67520,-14.83090,161.61300,-61.96910,159.77400,-153.23100,888.01900,530.48000
231,18.96110,-15.16320,-30.69030,-38.84230,40.26750,-12.37940,18.94890,31.80880,-16.11970,6.65658,4.23571,-13.79100,-13.55350,-14.89330,161.49300,-62.09530,159.63800,-154.22100,887.90500,531.34300
232,18.92940,-15.16810,-30.74940,-38.90640,42.41900,-12.78870,19.28620,32.27240,-16.06460,6.56914,4.12588,-13.78510,-13.39200,-14.94740,161.39900,-62.21320,159.54200,-155.30600,887.78500,532.14800
233,18.93370,-15.21130,-30.77990,-38.97820,44.68040,-13.19210,19.61630,32.66170,-16.05440,6.50284,4.04551,-13.84100,-13.18200,-14.97500,161.32300,-62.26030,159.45500,-156.14400,887.67000,533.03800
234,18.90420,-15.25680,-30.84600,-39.06460,46.91150,-13.64790,20.06920,33.23330,-15.96850,6.42854,3.92517,-13.82310,-13.10120,-15.06980,161.27800,-62.37020,159.43200,-157.27700,887.49600,533.70600
235,18.89820,-15.28330,-30.89580,-39.17190,49.22740,-14.10420,20.42770,33.73950,-15.90120,6.38448,3.82423,-13.82390,-12.91450,-15.11690,161.29300,-62.41000,159.45800,-158.20900,887.34400,534.49300
236,18.88150,-15.31330,-31.00230,-39.20500,51.50730,-14.62120,20.76200,34.37000,-15.85470,6.34087,3.72404,-13.81690,-12.82830,-15.18570,161.21300,-62.47400,159.40300,-159.26100,887.19300,535.11200
237,18.88030,-15.44090,-31.09010,-39.37270,53.81680,-15.09990,21.15550,35.01790,-15.83410,6.31252,3.63954,-13.82160,-12.73280,-15.23360,161.14300,-62.50440,159.34500,-160.19100,887.04500,535.76500
238,18.88090,-15.36050,-31.14670,-39.32390,56.08930,-15.55240,21.53360,35.77870,-15.84880,6.29079,3.56619,-13.84990,-12.61040,-15.25580,161.03000,-62.48590,159.24500,-161.05900,886.95300,536.42000
239,18.87790,-15.39600,-31.19610,-39.38280,58.34590,-16.09410,21.83080,36.55610,-15.79250,6.20792,3.46471,-13.77510,-12.58830,-15.30540,161.01300,-62.52060,159.24200,-162.08400,886.81400,536.98600
240,18.89040,-15.43270,-31.19580,-39.40900,60.58860,-16.63290,22.19720,37.46850,-15.80700,6.10952,3.39106,-13.76380,-12.52360,-15.32310,160.91300,-62.49480,159.14500,-162.94100,886.72700,537.55300
241,18.89570,-15.41200,-31.13860,-39.41130,62.81960,-17.19830,22.53410,38.49730,-15.83890,5.98025,3.32820,-13.76540,-12.43640,-15.31150,160.80300,-62.42770,159.02500,-163.71800,886.67000,538.11300
242,18.88920,-15.40910,-31.04740,-39.44260,65.04480,-17.72650,22.90300,39.52040,-15.80050,5.77454,3.22780,-13.70000,-12.40420,-15.34060,160.77800,-62.39880,159.00200,-164.64800,886.57100,538.59300
243,18.90600,-15.38670,-30.91150,-39.40330,67.29430,-18.26240,23.22760,40.55610,-15.81820,5.58699,3.14212,-13.68290,-12.34230,-15.34220,160.70800,-62.32830,158.93100,-165.42200,886.50500,539.09200
244,18.91580,-15.36430,-30.89760,-39.42500,69.55780,-18.81180,23.52450,41.55790,-15.82660,5.37891,3.05221,-13.66870,-12.29130,-15.35100,160.65400,-62.23750,158.87400,-166.20100,886.42700,539.57800
245,18.92040,-15.25610,-30.58450,-39.36090,71.79510,-19.11180,24.03920,42.27110,-15.81770,5.10875,2.95097,-13.66300,-12.30030,-15.36990,160.62100,-62.14330,158.83400,-166.94700,886.34100,540.06200
246,18.91420,-15.29110,-30.35020,-39.40260,74.08800,-19.88900,23.87580,43.41020,-15.79020,4.83013,2.84757,-13.61270,-12.23350,-15.38990,160.62600,-62.03100,158.83100,-167.71500,886.24100,540.52900
247,18.92240,-15.43250,-30.19860,-39.55050,76.30060,-20.05060,24.32160,44.04480,-15.76750,4.50736,2.74846,-13.56740,-12.25030,-15.41920,160.65700,-61.91230,158.84500,-168.40900,886.12700,541.01400
248,18.96420,-15.42940,-29.80780,-39.51120,78.48950,-20.53590,24.57050,45.00390,-15.79420,4.17128,2.66473,-13.55140,-12.21500,-15.44510,160.64600,-61.73900,158.81900,-169.07400,886.02800,541.52500
249,19.02350,-15.50620,-29.54840,-39.56750,80.60750,-21.06850,24.89660,46.06560,-15.78250,3.85179,2.57326,-13.45990,-12.22860,-15.50520,160.70200,-61.60680,158.86600,-169.83000,885.89300,541.95800
250,19.08950,-15.63730,-29.44990,-39.64900,82.68310,-21.58770,25.22720,47.18600,-15.81760,3.63709,2.51058,-13.40700,-12.20370,-15.55960,160.72700,-61.42120,158.88800,-170.48700,885.81000,542.42300
251,19.15220,-15.66080,-29.19450,-39.64700,84.71000,-22.13370,25.49830,48.33470,-15.85390,3.46451,2.46771,-13.34570,-12.18440,-15.61080,160.75300,-61.23070,158.90600,-171.11200,885.74500,542.88600
252,19.19370,-15.73000,-29.21390,-39.70320,86.69260,-22.64340,25.72630,49.41440,-15.89620,3.39566,2.44043,-13.29610,-12.18590,-15.68390,160.76600,-61.03250,158.91900,-171.71300,885.70400,543.33800
253,19.23270,-15.75350,-29.17790,-39.69390,88.63390,-23.14140,25.93890,50.45810,-15.97330,3.38325,2.44170,-13.27860,-12.18820,-15.74290,160.73400,-60.81760,158.87500,-172.18600,885.70100,543.81200
254,19.20800,-15.75950,-29.14350,-39.66540,90.49940,-23.38870,26.30520,51.14230,-15.95920,3.39872,2.40295,-13.22380,-12.27930,-15.87580,160.77300,-60.63920,158.92900,-172.83400,885.68700,544.24100
255,19.18410,-15.76130,-29.11640,-39.63460,92.31990,-24.11470,26.24730,52.60400,-15.98600,3.44528,2.40804,-13.12900,-12.24420,-15.90790,160.76200,-60.44000,158.90700,-173.34000,885.73700,544.67400
256,19.13330,-15.75560,-29.09010,-39.60970,94.09500,-24.53890,26.36580,53.57310,-16.00000,3.50992,2.40887,-13.08220,-12.29930,-16.01390,160.74700,-60.24130,158.88500,-173.85900,885.80700,545.11200
257,19.07180,-15.72630,-29.06960,-39.57830,95.81020,-24.89740,26.50610,54.50050,-16.01730,3.60223,2.41770,-13.04690,-12.36010,-16.12370,160.72100,-60.04250,158.85200,-174.35800,885.91400,545.57900
258,19.01870,-15.69500,-29.01550,-39.53860,97.51870,-25.20670,26.64300,55.23390,-16.07340,3.70863,2.45494,-13.06510,-12.39620,-16.20300,160.65900,-59.81650,158.76800,-174.74100,886.06300,546.06500
259,18.94930,-15.67740,-29.00380,-39.54640,99.18700,-25.48840,26.85030,55.84360,-16.07810,3.86375,2.48587,-13.04530,-12.45450,-16.33820,160.64900,-59.62340,158.75000,-175.21800,886.20600,546.49300
260,18.87690,-15.66130,-29.00290,-39.57130,100.82600,-25.86640,26.99320,56.68790,-16.05990,4.06975,2.54402,-12.97070,-12.44240,-16.37140,160.69500,-59.43470,158.76300,-175.64100,886.38000,546.90000
261,18.79930,-15.64530,-29.07020,-39.56030,102.44200,-26.18720,27.16800,57.39450,-16.07020,4.29332,2.60750,-12.92240,-12.51060,-16.43150,160.64600,-59.29300,158.69200,-176.08700,886.57900,547.19700
262,18.70970,-15.60380,-29.13710,-39.52810,104.06000,-26.52630,27.35260,58.14740,-16.05980,4.53962,2.66954,-12.86470,-12.54400,-16.48320,160.63700,-59.15050,158.66000,-176.48200,886.79400,547.50700
263,18.62970,-15.55590,-29.21980,-39.51010,105.70100,-26.82000,27.52940,58.75840,-16.06060,4.82173,2.73428,-12.83340,-12.55550,-16.53470,160.64100,-58.99880,158.64200,-176.77300,887.01300,547.87700
264,18.55810,-15.50670,-29.28390,-39.45900,107.31300,-27.13920,27.82850,59.40690,-16.11150,5.02595,2.79809,-12.82110,-12.59730,-16.56820,160.53700,-58.87520,158.51500,-177.05500,887.24600,548.19300
265,18.48160,-15.46850,-29.34620,-39.41930,108.92400,-27.46420,28.18570,60.06080,-16.09680,5.22291,2.83564,-12.74420,-12.62400,-16.62190,160.53100,-58.78330,158.49400,-177.36900,887.42600,548.48700
266,18.41520,-15.41050,-29.43370,-39.36080,110.52700,-27.81820,28.55460,60.81840,-16.13240,5.39445,2.87479,-12.69440,-12.65940,-16.66130,160.43000,-58.70700,158.38300,-177.67900,887.61700,548.74500
267,18.35550,-15.35960,-29.43660,-39.29170,112.17500,-28.18640,28.92870,61.88830,-16.17550,5.53077,2.90863,-12.67200,-12.61940,-16.68300,160.36600,-58.59620,158.29900,-177.81100,887.77600,549.11300
268,18.29470,-15.29920,-29.45320,-39.21670,113.81700,-28.56000,29.18570,62.77160,-16.24740,5.65526,2.94473,-12.67030,-12.60460,-16.70030,160.23400,-58.49720,158.15100,-177.94700,887.94600,549.46000
269,18.20980,-15.26400,-29.48940,-39.20250,115.43900,-28.90800,29.39300,63.54500,-16.24390,5.76051,2.95361,-12.58820,-12.61400,-16.74740,160.17300,-58.45300,158.08000,-178.21600,888.05300,549.72800
270,18.12570,-15.21700,-29.54010,-39.19070,117.03300,-29.24880,29.64180,64.33180,-16.25800,5.86716,2.96956,-12.51860,-12.57300,-16.78590,160.09800,-58.39120,157.99300,-178.43100,888.17700,550.04300
271,18.04960,-15.16870,-29.58010,-39.17230,118.60700,-29.51030,29.81930,64.94330,-16.29990,5.99279,2.99371,-12.49810,-12.53950,-16.82110,160.00300,-58.30820,157.88400,-178.56900,888.29500,550.37700
272,17.96030,-15.12240,-29.65970,-39.13620,120.07200,-29.75330,30.04200,65.52510,-16.27870,6.12009,2.98648,-12.38130,-12.52250,-16.88740,159.95700,-58.28540,157.83600,-178.86500,888.35000,550.61000
273,17.86070,-15.08110,-29.76100,-39.12160,121.42700,-29.96360,30.28930,66.09620,-16.27120,6.23496,2.98563,-12.27590,-12.51890,-16.94790,159.86600,-58.26890,157.74300,-179.17200,888.40800,550.81400
274,17.75400,-15.03310,-29.83410,-39.10810,122.65500,-30.21360,30.60030,66.75520,-16.27360,6.35696,2.98044,-12.18480,-12.44670,-17.00390,159.77000,-58.22620,157.65100,-179.43000,888.47100,551.08600
275,17.63660,-14.98530,-29.91700,-39.07420,123.76100,-30.37350,30.88000,67.20960,-16.26730,6.49162,2.96104,-12.12690,-12.38800,-17.08390,159.68300,-58.17790,157.57400,-179.71500,888.51400,551.40200
276,17.52470,-14.91040,-29.99970,-39.02120,124.70400,-30.47480,31.16050,67.56160,-16.30190,6.59637,2.95154,-12.11680,-12.33240,-17.13990,159.53000,-58.12040,157.42900,-179.97600,888.58600,551.69200
277,17.39540,-14.85620,-30.04460,-38.99340,125.46600,-30.25100,31.45270,67.41860,-16.27920,6.64800,2.90530,-12.06800,-12.30040,-17.22720,159.41600,-58.10320,157.33400,-180.38800,888.59500,551.92700
278,17.26120,-14.81060,-30.07520,-38.99680,126.03200,-30.30650,31.65390,67.57370,-16.26260,6.66420,2.85837,-12.04390,-12.28200,-17.30390,159.27500,-58.08940,157.21100,-180.83400,888.62200,552.13900
279,17.14440,-14.77760,-30.01260,-39.00050,126.43200,-30.53350,31.82330,67.95610,-16.24330,6.65094,2.80963,-12.05920,-12.22510,-17.36540,159.18800,-58.03860,157.12500,-181.21300,888.62200,552.43800
280,17.05090,-14.76800,-29.95040,-38.99360,126.64600,-30.54440,31.97720,68.03260,-16.23480,6.61343,2.76562,-12.08690,-12.18740,-17.41870,159.08900,-57.99630,157.02600,-181.62400,888.61800,552.67800
281,16.99590,-14.79240,-29.87550,-39.04970,126.68700,-30.52640,32.12960,68.04170,-16.22620,6.57987,2.73597,-12.11850,-12.16710,-17.46250,159.01600,-57.96480,156.94500,-182.04400,888.60000,552.89700
282,16.96900,-14.80150,-29.80370,-39.03940,126.59400,-30.33250,32.22270,67.80810,-16.24670,6.56924,2.73673,-12.18640,-12.12990,-17.46690,158.94900,-57.90940,156.85600,-182.38800,888.61400,553.10900
283,16.92600,-14.82370,-29.82960,-39.07280,126.33700,-30.26660,32.30130,67.67180,-16.19190,6.58408,2.71222,-12.17600,-12.16150,-17.51590,158.93600,-57.92620,156.84400,-182.95000,888.59400,553.21700
284,16.90420,-14.82180,-29.86820,-39.03530,126.02100,-30.19580,32.34840,67.50080,-16.17310,6.63000,2.70895,-12.22850,-12.15950,-17.53250,158.93100,-57.90630,156.83300,-183.33100,888.61500,553.39300
285,16.88570,-14.81170,-29.94250,-38.99230,125.63400,-30.11340,32.36630,67.30160,-16.15570,6.68088,2.70407,-12.27660,-12.19670,-17.54760,158.90600,-57.91880,156.80500,-183.74200,888.63000,553.52700
286,16.88330,-14.78800,-30.04870,-38.92250,125.21800,-30.00510,32.38440,67.07310,-16.14990,6.75047,2.70105,-12.33690,-12.24070,-17.55560,158.87400,-57.93840,156.77300,-184.13900,888.65000,553.65300
287,16.88760,-14.75990,-30.10590,-38.84930,124.82000,-30.12630,32.32710,67.13700,-16.16380,6.81557,2.70523,-12.43310,-12.26520,-17.53580,158.83500,-57.93590,156.72400,-184.44700,888.67700,553.81500
288,16.87500,-14.74070,-30.16580,-38.78270,124.44700,-30.06880,32.26590,66.98750,-16.14160,6.88406,2.69334,-12.49930,-12.28030,-17.51930,158.82800,-57.94830,156.71800,-184.79700,888.68400,553.94600
289,16.86510,-14.71930,-30.22740,-38.72650,124.13600,-29.99850,32.19440,66.82270,-16.12610,6.95637,2.68171,-12.58210,-12.27720,-17.49630,158.82400,-57.94980,156.71500,-185.09600,888.67800,554.09500
290,16.83470,-14.71790,-30.26000,-38.74070,123.87100,-29.97070,32.15700,66.68190,-16.05980,6.98880,2.64459,-12.61540,-12.25960,-17.47910,158.86800,-57.97120,156.76900,-185.47300,888.63500,554.21600
291,16.82720,-14.71600,-30.27390,-38.74870,123.68800,-29.95970,32.13220,66.59480,-16.03110,7.01313,2.61995,-12.68550,-12.21660,-17.43990,158.89600,-57.96680,156.79800,-185.74500,888.59700,554.37000
292,16.83040,-14.71460,-30.28370,-38.75710,123.57800,-29.71050,32.17500,66.24620,-15.99950,7.02572,2.58652,-12.74340,-12.15530,-17.40600,158.93700,-57.96190,156.84700,-186.01700,888.54100,554.53800
293,16.84230,-14.72320,-30.29350,-38.74950,123.53300,-29.94860,32.08500,66.47370,-15.97140,7.03454,2.56191,-12.79150,-12.09790,-17.36660,158.98100,-57.96040,156.89300,-186.27600,888.47600,554.69400
294,16.86510,-14.74180,-30.30250,-38.77080,123.55700,-29.97660,32.03170,66.51720,-15.95160,7.04179,2.53303,-12.83370,-12.04260,-17.34370,159.01400,-57.96700,156.93300,-186.52600,888.40900,554.85400
295,16.88290,-14.75950,-30.31470,-38.79460,123.64600,-29.71380,32.03180,66.20550,-15.93080,7.04037,2.50203,-12.87700,-11.99850,-17.33690,159.03600,-57.98460,156.96300,-186.77500,888.32800,555.01800
296,16.90240,-14.77300,-30.34080,-38.80430,123.77500,-29.69330,32.03410,66.13810,-15.91650,7.05604,2.47146,-12.91690,-11.95520,-17.34330,159.04500,-58.00570,156.98500,-187.02200,888.25300,555.18100
297,16.91980,-14.78920,-30.41470,-38.82370,123.93700,-29.69790,32.07370,66.17540,-15.91140,7.10436,2.44305,-12.95340,-11.90680,-17.36660,159.03600,-58.02710,156.99500,-187.27400,888.17200,555.35600
298,16.92970,-14.80420,-30.44780,-38.84100,124.12000,-29.90200,32.14010,66.47610,-15.93450,7.15357,2.43001,-13.02690,-11.84390,-17.37370,158.99600,-58.01590,156.96500,-187.45300,888.12300,555.54500
299,16.92250,-14.81240,-30.53230,-38.87280,124.31100,-29.90150,32.20360,66.54790,-15.92120,7.22130,2.40720,-13.05480,-11.78810,-17.41220,158.98200,-58.02430,156.97300,-187.72700,888.07000,555.69900
300,16.91280,-14.81560,-30.59050,-38.87050,124.50100,-29.85540,32.28810,66.56950,-15.90900,7.27483,2.38178,-13.08060,-11.73580,-17.45890,158.96300,-58.03050,156.97500,-187.99300,888.03600,555.83700
301,16.88730,-14.80230,-30.63770,-38.85120,124.67100,-29.84180,32.37630,66.62160,-15.87950,7.31847,2.35829,-13.08300,-11.67180,-17.50290,158.96200,-58.03640,156.98600,-188.27400,888.01100,555.95900
302,16.86330,-14.79780,-30.69350,-38.83050,124.79900,-29.81440,32.48180,66.66600,-15.82840,7.33984,2.32113,-13.03780,-11.63330,-17.56430,158.96500,-58.07820,157.00500,-188.65300,887.96500,556.00200
303,16.83850,-14.80020,-30.69690,-38.81080,124.90900,-29.81470,32.60980,66.70380,-15.79520,7.34494,2.29736,-13.02430,-11.54050,-17.59650,158.97800,-58.07580,157.01700,-188.91000,887.93600,556.13500
304,16.82510,-14.80750,-30.67550,-38.80330,124.95800,-29.81280,32.75590,66.79500,-15.77080,7.32895,2.28292,-12.98980,-11.44510,-17.60260,158.97700,-58.08170,157.00300,-189.18200,887.91200,556.20500
305,16.81380,-14.82090,-30.64740,-38.81550,124.96000,-29.81200,32.91480,66.88010,-15.74500,7.28608,2.26820,-12.95580,-11.35010,-17.61620,158.98000,-58.08480,156.99300,-189.47400,887.89400,556.28900
306,16.81700,-14.82310,-30.59080,-38.80650,124.93500,-29.78460,32.98700,66.91450,-15.74930,7.22370,2.27081,-12.95450,-11.25010,-17.60660,158.96600,-58.06740,156.95400,-189.68500,887.91200,556.37300
307,16.83200,-14.83220,-30.54470,-38.78920,124.87300,-29.70040,32.99970,66.79590,-15.74420,7.14731,2.26405,-12.93310,-11.16090,-17.61890,158.96200,-58.06530,156.93000,-189.96400,887.91000,556.44100
308,16.84740,-14.84980,-30.49380,-38.79350,124.78400,-29.64010,32.92140,66.68230,-15.73150,7.06283,2.25931,-12.90380,-11.08960,-17.62980,158.96800,-58.07120,156.91500,-190.22900,887.90900,556.47000
309,16.84770,-14.85540,-30.45320,-38.78160,124.62700,-29.57640,33.05750,66.56270,-15.68010,6.98587,2.23518,-12.84740,-11.05900,-17.67270,159.00000,-58.10750,156.93700,-190.58300,887.87100,556.47500
310,16.85300,-14.85340,-30.43880,-38.75750,124.45500,-29.57530,33.19280,66.55330,-15.66460,6.95723,2.22162,-12.82700,-10.99000,-17.69470,158.99800,-58.11220,156.93100,-190.86400,887.86700,556.51000
311,16.84170,-14.87620,-30.45670,-38.80210,124.28100,-29.58260,33.17670,66.58490,-15.64530,6.95822,2.22755,-12.78960,-10.90780,-17.68660,158.99100,-58.12360,156.90800,-191.09500,887.84500,556.51600
312,16.83480,-14.86490,-30.52480,-38.81960,124.11500,-29.50850,33.16900,66.45800,-15.63860,7.01902,2.22011,-12.80910,-10.87040,-17.71400,158.97000,-58.12160,156.89900,-191.33700,887.83700,556.55700
313,16.83020,-14.87050,-30.56770,-38.82560,123.97600,-29.58710,32.89960,66.56850,-15.65670,7.08527,2.23942,-12.81730,-10.75820,-17.68920,158.93200,-58.09920,156.85400,-191.46300,887.84800,556.59700
314,16.80900,-14.88060,-30.61990,-38.85420,123.76400,-29.50760,33.14920,66.53920,-15.61300,7.12546,2.22987,-12.79220,-10.74260,-17.71940,158.94400,-58.12260,156.87100,-191.75000,887.82600,556.59900
315,16.81180,-14.88770,-30.64620,-38.86680,123.63900,-29.47080,32.92980,66.43370,-15.60350,7.17375,2.22912,-12.80560,-10.72670,-17.73340,158.93600,-58.13090,156.86700,-191.94200,887.83300,556.61600
316,16.81460,-14.89940,-30.65800,-38.86840,123.44900,-29.37120,33.16910,66.36830,-15.58710,7.19564,2.22953,-12.80700,-10.74640,-17.73810,158.92800,-58.15480,156.85500,-192.15700,887.81400,556.61300
317,16.83120,-14.88500,-30.70430,-38.85860,123.33100,-29.28690,33.12900,66.21810,-15.58790,7.23338,2.22001,-12.83910,-10.78110,-17.75790,158.90600,-58.17710,156.84700,-192.34600,887.81500,556.64800
318,16.85550,-14.89930,-30.68970,-38.87720,123.22600,-29.23270,33.12740,66.12140,-15.59070,7.22823,2.21366,-12.85880,-10.81270,-17.75240,158.88500,-58.21000,156.82600,-192.49900,887.80400,556.65000
319,16.87810,-14.91030,-30.71350,-38.85530,123.13800,-29.26380,33.16090,66.20490,-15.58490,7.23875,2.20663,-12.86050,-10.80860,-17.74810,158.87900,-58.23980,156.82400,-192.66500,887.76900,556.66800
320,16.91380,-14.90420,-30.71400,-38.84050,123.10500,-29.20810,33.14660,66.09870,-15.59600,7.24458,2.18959,-12.91460,-10.84680,-17.76330,158.86000,-58.26370,156.82200,-192.78200,887.75200,556.69500
321,16.94270,-14.93920,-30.74500,-38.85990,123.08500,-29.18000,33.14500,66.04800,-15.59120,7.26905,2.18503,-12.94460,-10.85050,-17.76700,158.87200,-58.27830,156.84100,-192.91500,887.69900,556.71400
322,16.97660,-14.94070,-30.76550,-38.86960,123.11000,-29.26780,32.89180,66.13010,-15.59170,7.29924,2.17201,-12.95930,-10.81260,-17.76450,158.88500,-58.28720,156.86900,-193.02700,887.66500,556.72100
323,16.99470,-14.95030,-30.81480,-38.89220,123.10200,-29.14540,33.13120,66.03530,-15.57510,7.34256,2.15523,-13.00740,-10.82580,-17.78740,158.91500,-58.29170,156.91800,-193.16100,887.61300,556.75200
324,17.00500,-14.96600,-30.82080,-38.91670,123.11300,-29.16290,33.17940,66.09920,-15.55140,7.37731,2.13916,-13.01610,-10.78120,-17.78590,158.95100,-58.29390,156.96600,-193.28500,887.54300,556.75200
325,17.01850,-14.96430,-30.84540,-38.95660,123.12800,-29.16470,33.19660,66.14500,-15.53660,7.42258,2.11296,-13.04280,-10.76120,-17.80810,158.96600,-58.29750,157.00800,-193.43100,887.50600,556.75500
326,17.02270,-15.00150,-30.88260,-39.01920,123.17200,-29.24230,32.88970,66.19420,-15.50710,7.47161,2.09802,-13.04950,-10.74050,-17.82130,158.99600,-58.30950,157.05400,-193.56300,887.43000,556.73200
327,17.03070,-14.98470,-30.90350,-39.03270,123.16900,-29.24680,32.85320,66.20360,-15.49440,7.51176,2.07103,-13.07260,-10.72540,-17.84350,159.00000,-58.32170,157.08700,-193.69500,887.40600,556.71500
328,17.03520,-14.99330,-30.93960,-39.04850,123.13400,-29.13810,33.01160,66.05310,-15.47180,7.53349,2.04759,-13.10070,-10.73710,-17.87010,159.00900,-58.34380,157.11800,-193.84700,887.35800,556.70000
329,17.04040,-14.98610,-30.96130,-39.05860,123.10600,-29.15580,32.94810,66.01970,-15.46020,7.54807,2.02620,-13.11720,-10.71010,-17.87830,159.00400,-58.36520,157.13500,-193.95500,887.32400,556.65400
330,17.05580,-14.98360,-30.98070,-39.05500,123.07300,-29.20720,32.87040,66.11170,-15.49110,7.56471,2.01967,-13.17760,-10.65170,-17.86350,158.96000,-58.35470,157.10700,-193.98800,887.31800,556.65100
331,17.06030,-14.99190,-30.98750,-39.09230,122.99000,-29.16250,33.00040,66.08160,-15.48160,7.56309,2.00622,-13.20280,-10.62960,-17.85640,158.95600,-58.36940,157.11600,-194.06900,887.27600,556.58000
332,17.07530,-14.99470,-30.98950,-39.10610,122.90000,-29.16550,33.04840,66.06770,-15.47180,7.56358,1.98686,-13.22010,-10.58400,-17.85130,158.96400,-58.37980,157.14000,-194.17000,887.23900,556.52500
333,17.08900,-15.00510,-30.98790,-39.13850,122.78100,-29.16350,33.08850,66.09580,-15.44230,7.54788,1.96266,-13.19940,-10.54350,-17.84780,158.98800,-58.40990,157.17900,-194.30600,887.17600,556.42300
334,17.12310,-15.02090,-30.97780,-39.14400,122.64900,-28.98860,33.23330,65.85720,-15.44780,7.51750,1.94938,-13.23720,-10.56570,-17.84450,158.98000,-58.43430,157.18200,-194.37900,887.12600,556.32900
335,17.16870,-15.01880,-30.95510,-39.16570,122.53400,-28.97170,33.11480,65.79560,-15.46680,7.47161,1.93531,-13.26470,-10.55160,-17.83910,158.96900,-58.45470,157.18000,-194.40300,887.08200,556.26700
336,17.20810,-15.03680,-30.89580,-39.20170,122.40100,-28.95210,33.00270,65.70720,-15.47260,7.40691,1.91783,-13.28370,-10.53610,-17.83880,158.97900,-58.47870,157.19500,-194.40000,887.04100,556.23800
337,17.23790,-15.03680,-30.87380,-39.18580,122.22000,-28.78580,33.04800,65.42990,-15.47640,7.33859,1.89688,-13.32570,-10.59790,-17.86300,158.96700,-58.51990,157.19200,-194.42300,886.99300,556.20300
338,17.25850,-15.04440,-30.86790,-39.18910,122.00800,-28.74820,33.02880,65.29940,-15.47040,7.30707,1.87949,-13.34370,-10.64060,-17.88380,158.96100,-58.56580,157.19500,-194.43900,886.95300,556.14900
339,17.27280,-15.05610,-30.90070,-39.21590,121.77200,-28.72900,32.98970,65.19760,-15.46950,7.30176,1.87431,-13.36220,-10.68720,-17.89780,158.94400,-58.61040,157.18500,-194.44000,886.90200,556.09100
340,17.27720,-15.06690,-30.92610,-39.26760,121.49800,-28.66900,33.07020,65.07820,-15.46670,7.30858,1.86218,-13.39360,-10.73260,-17.91160,158.92400,-58.64720,157.18000,-194.43700,886.86200,556.01900
341,17.28550,-15.06860,-30.99400,-39.28330,121.20100,-28.66710,33.09770,65.03350,-15.46210,7.35939,1.85965,-13.42140,-10.77390,-17.92340,158.91900,-58.67680,157.18900,-194.43000,886.82200,555.93100
342,17.28660,-15.07910,-31.03100,-39.32390,120.91100,-28.74730,32.88480,65.01620,-15.46350,7.38306,1.84981,-13.45570,-10.79840,-17.93280,158.90100,-58.70100,157.19000,-194.38800,886.79100,555.84600
343,17.30580,-15.07630,-31.01780,-39.51590,120.63700,-29.02290,32.27510,65.21550,-15.47360,7.45224,1.84443,-13.47340,-10.78060,-17.92570,158.88900,-58.71550,157.19500,-194.33400,886.76800,555.75300
344,17.29920,-15.08220,-31.03530,-39.54710,120.29200,-28.98360,32.10160,65.02620,-15.45790,7.46499,1.83563,-13.52020,-10.83280,-17.93580,158.89900,-58.73470,157.21900,-194.28700,886.75200,555.66900
345,17.29520,-15.06460,-31.02360,-39.53850,119.88800,-28.70140,32.25980,64.48060,-15.44140,7.46683,1.81831,-13.59830,-10.93320,-17.96490,158.91000,-58.75390,157.24900,-194.23900,886.76100,555.59600
346,17.29110,-15.07140,-31.03660,-39.55660,119.52600,-28.85760,31.58470,64.33280,-15.42000,7.48334,1.82283,-13.62090,-10.96320,-17.95800,158.93600,-58.77060,157.27800,-194.18000,886.76000,555.48600
347,17.29010,-15.06570,-31.02310,-39.54190,119.06600,-28.58020,31.56390,63.70540,-15.40000,7.47995,1.82072,-13.69480,-11.08720,-17.97170,158.96100,-58.78970,157.30700,-194.12300,886.77800,555.39300
348,17.29070,-15.05640,-31.01300,-39.53610,118.61500,-28.46320,31.17930,63.23010,-15.38600,7.47318,1.81797,-13.75970,-11.17760,-17.98160,158.98300,-58.80140,157.33300,-194.07000,886.78600,555.31000
349,17.30770,-15.05040,-30.99120,-39.54200,118.17600,-28.59360,30.44610,63.08360,-15.41960,7.46573,1.83923,-13.84370,-11.19880,-17.94050,158.96600,-58.78320,157.31000,-193.88500,886.81900,555.23200
350,17.30600,-15.04450,-31.01950,-39.42830,117.66700,-28.49620,30.16180,62.74670,-15.41390,7.41776,1.83539,-13.92020,-11.26920,-17.93310,158.97800,-58.78620,157.33500,-193.78600,886.81200,555.12600
351,17.30830,-15.03490,-30.99460,-39.40960,117.09200,-28.06850,30.39910,62.08450,-15.40250,7.38743,1.81932,-14.01940,-11.38230,-17.93680,158.99600,-58.79840,157.37000,-193.68400,886.79800,555.02800
