Frame,L_Femur_L_Tibia,L_Tibia_L_Foot_X,L_Tibia_L_Foot_Y,L_Tibia_L_Foot_Z,R_Femur_R_Tibia,R_Tibia_R_Foot_X,R_Tibia_R_Foot_Y,R_Tibia_R_Foot_Z,Root_L_Femur_X,Root_L_Femur_Y,Root_L_Femur_Z,Root_R_Femur_X,Root_R_Femur_Y,Root_R_Femur_Z,World_Root_Ang_X,World_Root_Ang_Y,World_Root_Ang_Z,World_Root_Pos_X,World_Root_Pos_Y,World_Root_Pos_Z
234,21.56050,-12.85840,-32.40800,-35.46400,93.62240,-25.11350,33.89120,59.05780,-17.01200,-7.34610,13.94540,-2.23894,14.64900,-22.68110,45.72730,-77.30860,28.80150,-123.35500,907.17300,549.39400
235,21.56710,-12.83660,-32.47790,-35.46940,95.01820,-25.48830,34.10710,60.00070,-17.04190,-7.53887,14.08400,-2.12871,14.71060,-22.81570,45.19910,-77.11000,28.12050,-123.46300,907.40800,549.03800
236,21.58930,-12.81290,-32.58970,-35.43480,96.40880,-25.88970,34.26670,60.98390,-17.04410,-7.66090,14.27740,-2.00844,14.82470,-22.87250,44.62630,-76.96450,27.36450,-123.53800,907.68300,548.52600
237,21.58760,-12.80470,-32.69320,-35.46610,97.78720,-26.27490,34.39840,61.89800,-17.06720,-7.79724,14.43220,-1.91351,14.93320,-22.95240,44.17990,-76.79570,26.76430,-123.61700,907.87600,548.03300
238,21.56310,-12.76080,-32.76000,-35.47670,99.14210,-26.67910,34.50810,62.79080,-17.10330,-7.96745,14.51870,-1.82925,15.02600,-23.07730,43.78950,-76.59710,26.26860,-123.66300,908.03300,547.59200
239,21.51240,-12.71900,-32.83870,-35.47600,100.47300,-27.02220,34.57560,63.62330,-17.11850,-8.07917,14.65430,-1.77165,15.15680,-23.12790,43.43670,-76.43050,25.78040,-123.68500,908.24600,547.06500
240,21.44380,-12.68590,-32.87460,-35.47920,101.77100,-27.33380,34.60740,64.35490,-17.12100,-8.20348,14.77800,-1.73862,15.29990,-23.16630,43.14750,-76.27230,25.36710,-123.68600,908.47500,546.52700
241,21.34370,-12.65730,-32.93970,-35.47210,103.01400,-27.58680,34.65040,65.01090,-17.09600,-8.29205,14.92540,-1.70103,15.43590,-23.15620,42.85710,-76.12430,24.95040,-123.83900,908.74400,545.87400
242,21.25060,-12.61390,-32.93270,-35.49410,104.19100,-27.81070,34.78170,65.64190,-17.06900,-8.50830,15.02390,-1.68328,15.55820,-23.16280,42.57230,-75.95700,24.55520,-123.86000,908.96700,545.37600
243,21.19940,-12.54240,-32.88780,-35.39510,105.33100,-28.04680,34.99250,66.27400,-17.08560,-8.74952,15.09620,-1.71493,15.68170,-23.16070,42.37910,-75.78030,24.26150,-123.79300,909.17900,544.86000
244,21.12290,-12.49770,-32.80720,-35.36100,106.39400,-28.23450,35.24050,66.83540,-17.02890,-9.01850,15.15230,-1.70206,15.78920,-23.14760,42.06730,-75.62170,23.86520,-123.92400,909.34400,544.40400
245,21.08830,-12.44330,-32.75570,-35.31110,107.48200,-28.45590,35.41530,67.36620,-17.04050,-9.25525,15.22890,-1.77878,15.90360,-23.06620,41.87960,-75.45770,23.58020,-123.92100,909.51500,543.76700
246,21.06220,-12.40480,-32.61370,-35.30740,108.55000,-28.62960,35.50720,67.77760,-17.03180,-9.61026,15.21490,-1.85292,15.96490,-23.06050,41.61800,-75.27280,23.26610,-123.82700,909.55200,543.42900
247,21.02270,-12.34440,-32.62700,-35.23280,109.66500,-28.75600,35.45590,68.02140,-17.03790,-9.75517,15.29670,-1.99788,16.07290,-22.92900,41.47580,-75.15010,23.04340,-123.86600,909.69500,542.73000
248,20.98990,-12.30420,-32.58710,-35.20790,110.74600,-28.83490,35.51390,68.21980,-17.03570,-9.97260,15.30620,-2.14521,16.08770,-22.91980,41.26170,-75.00660,22.79670,-123.82200,909.72200,542.19400
249,20.94750,-12.26310,-32.55650,-35.20400,111.77900,-28.95790,35.63730,68.52670,-17.01920,-10.17610,15.30370,-2.28647,16.09030,-22.90910,41.01500,-74.87240,22.52930,-123.75400,909.72500,541.73400
250,20.92410,-12.24930,-32.56760,-35.24730,112.75800,-29.05590,35.81020,68.86860,-17.00080,-10.38160,15.33580,-2.43691,16.07060,-22.84130,40.70470,-74.74350,22.16820,-123.59000,909.71900,541.23900
251,20.88330,-12.20830,-32.53100,-35.20970,113.67700,-29.23280,35.98510,69.26820,-17.03330,-10.57450,15.27630,-2.60128,16.04060,-22.85080,40.60110,-74.59340,22.09160,-123.49300,909.63100,540.78100
252,20.85840,-12.20110,-32.55820,-35.15580,114.53400,-29.39150,36.16390,69.68760,-17.02310,-10.68190,15.29400,-2.74441,15.97530,-22.77960,40.33720,-74.47860,21.81530,-123.50600,909.59400,540.09600
253,20.83120,-12.19660,-32.50270,-35.15380,115.27700,-29.57650,36.36950,70.19990,-17.00310,-10.89660,15.24870,-2.86660,15.89210,-22.74260,40.05100,-74.33940,21.54410,-123.43400,909.50900,539.67100
254,20.81080,-12.21070,-32.47590,-35.17310,115.97100,-29.75520,36.52500,70.60830,-16.99460,-11.06380,15.21630,-3.01158,15.82720,-22.67690,39.81010,-74.21940,21.31840,-123.36500,909.44000,539.21800
255,20.79490,-12.21260,-32.47790,-35.18330,116.58700,-29.88090,36.62500,70.91200,-16.98860,-11.21000,15.18150,-3.16011,15.76380,-22.60470,39.58120,-74.11040,21.11100,-123.32200,909.35200,538.79700
256,20.76750,-12.19250,-32.48780,-35.14020,117.12000,-29.97870,36.68100,71.10820,-16.97720,-11.32170,15.13610,-3.31030,15.69990,-22.52870,39.34930,-74.01140,20.91290,-123.29300,909.28100,538.41000
257,20.72570,-12.18400,-32.48210,-35.09360,117.55300,-30.04770,36.82370,71.27850,-16.94990,-11.42320,15.07370,-3.45029,15.66610,-22.46150,39.14040,-73.92860,20.75360,-123.29200,909.19100,538.10600
258,20.68780,-12.20650,-32.39660,-35.03080,117.90400,-30.10220,36.80860,71.28770,-16.91180,-11.52330,14.98720,-3.59524,15.61330,-22.40470,38.95340,-73.85660,20.62960,-123.30900,909.06600,537.88500
259,20.63260,-12.21680,-32.36180,-35.02460,118.14200,-30.11200,36.85610,71.33420,-16.85770,-11.61140,14.91160,-3.73448,15.60120,-22.33260,38.80080,-73.81110,20.54360,-123.38200,908.95600,537.66600
260,20.58660,-12.24170,-32.30530,-35.02800,118.30700,-30.12120,36.86990,71.29690,-16.79980,-11.70380,14.83190,-3.88169,15.61000,-22.25280,38.67810,-73.78450,20.48980,-123.46400,908.81900,537.49400
261,20.55350,-12.27300,-32.25070,-35.09830,118.39600,-30.14280,36.85210,71.20960,-16.74420,-11.82630,14.75120,-4.03884,15.62700,-22.15980,38.59080,-73.77020,20.47220,-123.55400,908.68500,537.32900
262,20.55570,-12.30560,-32.15290,-35.11170,118.42800,-30.09230,36.73420,70.94010,-16.69640,-11.97270,14.65690,-4.20127,15.63810,-22.06630,38.50500,-73.76170,20.46090,-123.64300,908.52000,537.20700
263,20.58130,-12.36630,-31.99340,-35.13720,118.35500,-30.09280,36.81390,70.91560,-16.65070,-12.16290,14.53930,-4.33951,15.68260,-21.98220,38.42000,-73.75380,20.46220,-123.70600,908.32900,537.14800
264,20.62750,-12.41980,-31.85040,-35.14220,118.21200,-30.07250,36.92920,70.92100,-16.61600,-12.32860,14.42670,-4.48032,15.73170,-21.88910,38.34150,-73.75780,20.47120,-123.79300,908.12300,537.08900
265,20.69190,-12.49590,-31.78000,-35.16550,118.02000,-30.05960,37.05330,70.88230,-16.60590,-12.43580,14.32860,-4.61514,15.76750,-21.77100,38.24740,-73.75630,20.46200,-123.90300,907.89200,536.97800
266,20.75420,-12.55130,-31.71980,-35.19560,117.78000,-30.03700,37.15630,70.82950,-16.60670,-12.52750,14.21390,-4.73861,15.81430,-21.66050,38.16600,-73.75270,20.48080,-123.98800,907.63100,536.92400
267,20.82670,-12.64090,-31.74200,-35.24030,117.48800,-29.98370,37.20570,70.73210,-16.61290,-12.55990,14.12650,-4.85938,15.80900,-21.55300,38.03340,-73.74810,20.43260,-124.10900,907.35900,536.82700
268,20.89420,-12.72480,-31.74900,-35.31310,117.16800,-29.89080,37.16220,70.49930,-16.62480,-12.59050,14.02140,-4.98144,15.81430,-21.46700,37.94370,-73.75070,20.44030,-124.19900,907.05700,536.75700
269,20.95220,-12.81160,-31.74560,-35.39080,116.80400,-29.78280,37.06750,70.28900,-16.62480,-12.62180,13.91770,-5.09960,15.83430,-21.37190,37.86710,-73.76700,20.45920,-124.28600,906.76200,536.71700
270,21.00340,-12.89730,-31.72620,-35.47410,116.39200,-29.68170,37.01550,70.09920,-16.61390,-12.65710,13.80420,-5.20995,15.86160,-21.28820,37.81100,-73.79670,20.50900,-124.40300,906.47300,536.68700
271,21.07210,-12.99210,-31.65850,-35.56290,115.93000,-29.59070,37.01120,69.81350,-16.61220,-12.71090,13.68970,-5.33316,15.90630,-21.19820,37.80110,-73.83610,20.59830,-124.48100,906.17300,536.70200
272,21.13500,-13.10450,-31.54470,-35.66750,115.40700,-29.50210,37.05390,69.63870,-16.59450,-12.78780,13.56720,-5.44188,15.97460,-21.09430,37.80640,-73.88900,20.71010,-124.56900,905.88700,536.74600
273,21.19930,-13.20350,-31.49490,-35.79230,114.84100,-29.39280,37.12780,69.42150,-16.57540,-12.81550,13.47730,-5.55591,16.02210,-20.98430,37.80830,-73.95710,20.80860,-124.72200,905.62700,536.69300
274,21.27720,-13.28670,-31.43460,-35.84980,114.23000,-29.27720,37.17300,69.22940,-16.56500,-12.82610,13.38880,-5.66479,16.11130,-20.82410,37.84130,-74.03690,20.93560,-124.88400,905.38600,536.66400
275,21.36790,-13.38240,-31.34900,-35.96080,113.58100,-29.13890,37.25990,68.98100,-16.56070,-12.88860,13.27260,-5.77589,16.15260,-20.73400,37.87470,-74.10720,21.07860,-125.03900,905.09500,536.66300
276,21.45440,-13.46260,-31.28220,-36.01620,112.89900,-28.97340,37.28340,68.66480,-16.55240,-12.90400,13.16940,-5.89147,16.22260,-20.60640,37.93620,-74.20200,21.24620,-125.21000,904.83200,536.64600
277,21.53200,-13.52910,-31.20320,-36.06750,112.18300,-28.80420,37.26590,68.33590,-16.52740,-12.90440,13.06720,-6.00780,16.29290,-20.47380,38.01090,-74.31720,21.43120,-125.42100,904.58400,536.61700
278,21.60670,-13.61750,-31.14490,-36.14660,111.41800,-28.64170,37.26540,67.92860,-16.49040,-12.87380,12.97150,-6.12380,16.32820,-20.35520,38.05410,-74.44420,21.58260,-125.64100,904.32100,536.59400
279,21.66860,-13.69480,-31.08250,-36.24080,110.59500,-28.51590,37.29220,67.51920,-16.44940,-12.82770,12.87050,-6.24395,16.34030,-20.24210,38.11600,-74.57660,21.75730,-125.85500,904.05800,536.62300
280,21.70950,-13.77170,-31.02550,-36.32260,109.71900,-28.41330,37.28930,67.07520,-16.41630,-12.74470,12.76820,-6.38202,16.35120,-20.11660,38.25840,-74.71920,22.01960,-126.06300,903.81700,536.66300
281,21.72870,-13.84170,-31.04060,-36.41430,108.78500,-28.21320,37.27950,66.57920,-16.34060,-12.59460,12.70730,-6.51514,16.30130,-19.97550,38.32870,-74.88800,22.19760,-126.40700,903.62000,536.59300
282,21.75240,-13.89710,-31.03980,-36.46940,107.80200,-27.99200,37.26450,66.05970,-16.30680,-12.46260,12.61370,-6.68183,16.23060,-19.85400,38.49980,-75.03780,22.49490,-126.66500,903.39100,536.57700
283,21.76920,-13.93870,-31.02560,-36.53000,106.75200,-27.78200,37.28630,65.56240,-16.26660,-12.34200,12.50790,-6.84468,16.12550,-19.73080,38.66680,-75.18430,22.79830,-126.93800,903.16600,536.55500
284,21.78790,-13.99520,-30.97950,-36.59160,105.61900,-27.50800,37.34010,65.03300,-16.21340,-12.26000,12.37970,-6.99539,15.96890,-19.63140,38.78230,-75.32370,23.05990,-127.20600,902.91300,536.60400
285,21.82180,-14.03580,-30.95410,-36.60780,104.41700,-27.19370,37.41370,64.47020,-16.17490,-12.15300,12.25370,-7.15892,15.79540,-19.51890,38.93270,-75.46980,23.35870,-127.47300,902.66300,536.59300
286,21.84240,-14.07620,-30.94180,-36.63260,103.15600,-26.74700,37.38700,63.71810,-16.11400,-12.00930,12.13080,-7.33283,15.58890,-19.40600,39.09590,-75.64480,23.68080,-127.81200,902.40800,536.53700
287,21.86240,-14.13230,-30.89070,-36.69610,101.79100,-26.16820,37.39790,62.89670,-16.04620,-11.90100,11.98180,-7.49640,15.34830,-19.32170,39.24550,-75.81920,24.00230,-128.11500,902.12400,536.58000
288,21.88790,-14.18390,-30.81040,-36.75470,100.33200,-25.57990,37.39930,61.97260,-15.97650,-11.82070,11.81850,-7.66367,15.06620,-19.25460,39.40820,-75.99560,24.34270,-128.40000,901.82200,536.68900
289,21.92170,-14.21450,-30.72740,-36.78140,98.78950,-25.05150,37.37230,61.07630,-15.91230,-11.72180,11.66100,-7.84551,14.78090,-19.17210,39.64690,-76.20010,24.75790,-128.64000,901.53400,536.78200
290,21.94060,-14.26750,-30.66000,-36.85730,97.14850,-24.54280,37.35000,60.14970,-15.82860,-11.58300,11.51250,-8.01499,14.45380,-19.08380,39.89160,-76.41840,25.18290,-128.97700,901.24400,536.84700
291,21.95900,-14.29950,-30.61970,-36.86190,95.43590,-24.03670,37.29230,59.17280,-15.76470,-11.39200,11.37250,-8.20779,14.09740,-18.97920,40.24200,-76.64170,25.71750,-129.35800,900.96900,536.83900
292,21.96910,-14.34180,-30.56560,-36.94990,93.64500,-23.47320,37.19030,58.06070,-15.69100,-11.23950,11.21420,-8.40208,13.66160,-18.91040,40.58460,-76.85650,26.25140,-129.75400,900.65300,536.91400
293,21.98380,-14.38180,-30.48930,-36.99750,91.82010,-22.90860,36.96910,56.94570,-15.63910,-11.07480,11.04920,-8.63885,13.22770,-18.83860,41.07220,-77.09180,26.93960,-130.01600,900.34600,536.93300
294,21.99460,-14.43230,-30.36970,-37.07450,89.91810,-22.27030,36.63980,55.72070,-15.57250,-10.96240,10.86070,-8.85475,12.72030,-18.80020,41.52150,-77.31390,27.59490,-130.28600,900.00600,537.06700
295,21.98910,-14.48340,-30.28430,-37.13290,87.96220,-21.47310,36.16450,54.32140,-15.48800,-10.77750,10.70470,-9.06728,12.19630,-18.73730,42.04920,-77.57060,28.31980,-130.61100,899.70600,537.09000
296,21.97200,-14.52780,-30.22020,-37.16160,85.92430,-20.50910,35.67610,52.73520,-15.39010,-10.55680,10.56620,-9.27476,11.65580,-18.67020,42.65370,-77.85220,29.12000,-130.96400,899.43800,537.05700
297,21.96420,-14.56200,-30.14050,-37.19530,83.78530,-19.58040,35.23450,51.14960,-15.29840,-10.33760,10.42420,-9.45394,11.09970,-18.61270,43.29510,-78.13550,29.95570,-131.26900,899.17500,537.08100
298,21.93420,-14.59550,-29.99900,-37.26740,81.55670,-18.55430,34.95800,49.48880,-15.20170,-10.15350,10.29870,-9.64184,10.55770,-18.51940,44.14200,-78.43250,30.98810,-131.53600,898.96300,536.97400
299,21.95080,-14.60430,-30.00680,-37.23920,79.21670,-17.82690,34.78780,48.12400,-15.15010,-9.81664,10.17000,-9.76467,9.97709,-18.45540,44.92640,-78.71820,31.96920,-131.82500,898.71400,537.00900
300,21.91660,-14.64370,-29.86010,-37.26080,76.84930,-17.40830,34.55240,47.08980,-15.07460,-9.60393,10.04350,-9.91806,9.42797,-18.35670,45.97580,-79.01360,33.21170,-132.02800,898.48600,536.83800
301,21.90250,-14.66080,-29.83990,-37.47850,74.42530,-16.85440,34.22940,45.97400,-15.02540,-9.36811,9.90659,-10.04770,8.82172,-18.28160,47.05430,-79.28400,34.49820,-132.23000,898.24200,536.70600
302,21.89470,-14.69720,-29.80980,-37.44160,71.97180,-16.05290,33.75930,44.46740,-14.98630,-9.00982,9.77958,-10.15740,8.18444,-18.21090,48.16110,-79.57030,35.81100,-132.42200,897.95700,536.55900
303,21.88880,-14.71550,-29.74220,-37.46950,69.48990,-14.92960,33.26580,42.55670,-14.94020,-8.78920,9.62104,-10.28150,7.47412,-18.16420,49.36440,-79.83120,37.22810,-132.56100,897.68600,536.47000
304,21.86390,-14.75840,-29.56340,-37.54130,66.96580,-14.05350,32.56010,41.33420,-14.88750,-8.62994,9.47623,-10.38870,6.81846,-18.09080,50.86150,-80.10270,38.92420,-132.61600,897.45000,536.25200
305,21.83330,-14.80260,-29.43500,-37.56160,64.40570,-13.36130,31.80210,40.06770,-14.80290,-8.37940,9.33465,-10.44320,6.05674,-18.06000,52.21410,-80.38150,40.47950,-132.77400,897.17200,536.06500
306,21.85840,-14.82810,-29.39720,-37.51210,61.76660,-12.34070,31.20300,38.62850,-14.81340,-8.02732,9.23888,-10.53740,5.29120,-17.97980,53.99730,-80.64370,42.43770,-132.79700,896.92600,535.80700
307,21.85160,-14.88330,-29.19290,-37.57700,59.04550,-11.42420,30.72180,37.55420,-14.76890,-7.85902,9.11527,-10.55610,4.53843,-17.91680,55.83130,-80.90060,44.45290,-132.82100,896.69200,535.53100
308,21.87260,-14.91560,-29.05790,-37.57830,56.28060,-10.56490,30.35620,36.42900,-14.74920,-7.63130,9.00870,-10.55150,3.76872,-17.83000,57.78300,-81.15020,46.58120,-132.83500,896.46100,535.20200
309,21.91660,-14.94240,-28.91720,-37.55610,53.50440,-9.59151,30.11980,35.21320,-14.77420,-7.41469,8.91077,-10.57920,2.98041,-17.72350,59.96790,-81.36720,48.93380,-132.75100,896.23300,534.81200
310,21.95450,-14.96240,-28.79350,-37.52390,50.70420,-8.46646,29.91150,34.10020,-14.77080,-7.20754,8.81057,-10.55070,2.17570,-17.61520,62.13250,-81.58420,51.27150,-132.72100,896.01300,534.39500
311,21.99650,-15.00170,-28.62050,-37.45310,47.96120,-7.54355,29.69350,33.28250,-14.79400,-6.97534,8.71272,-10.53410,1.40329,-17.48290,64.55180,-81.77330,53.85960,-132.60700,895.78100,533.91000
312,22.00720,-15.02870,-28.45560,-37.39830,45.30640,-6.69210,29.48180,32.29430,-14.77960,-6.73799,8.62202,-10.54480,0.50939,-17.34870,67.01240,-81.96230,56.48990,-132.53400,895.57800,533.36800
313,21.94730,-15.04300,-28.22970,-37.39650,42.74530,-5.85229,29.21830,31.58980,-14.77780,-6.53967,8.51672,-10.62630,-0.42518,-17.22930,69.75950,-82.09920,59.41390,-132.33500,895.37000,532.76200
314,21.98620,-15.14680,-28.08700,-37.33640,40.25450,-5.05477,28.88210,31.05610,-14.78640,-6.22257,8.44049,-10.66580,-1.44500,-17.11190,72.48130,-82.25220,62.30980,-132.25000,895.16900,532.14100
315,21.99220,-15.16000,-27.94130,-37.30040,37.89530,-4.26634,28.56550,30.51440,-14.82740,-5.98079,8.35594,-10.81190,-2.58423,-17.00090,75.39210,-82.34520,65.39620,-132.03100,894.97700,531.42100
316,21.98690,-15.16510,-27.73830,-37.24930,35.61680,-3.48010,28.22410,30.15700,-14.84710,-5.78603,8.26390,-10.97780,-3.82066,-16.89620,78.35160,-82.42320,68.53290,-131.82700,894.80300,530.66700
317,22.00520,-15.17040,-27.56350,-37.19100,33.42340,-2.78096,27.96180,29.80080,-14.86790,-5.59775,8.17960,-11.12820,-5.10366,-16.79010,81.24500,-82.48970,71.60230,-131.64000,894.62900,529.85000
318,22.01220,-15.17250,-27.37330,-37.09630,31.31400,-2.09724,27.82150,29.54780,-14.88080,-5.37648,8.10688,-11.28290,-6.45011,-16.67170,84.11210,-82.53690,74.63940,-131.45800,894.47300,528.94800
319,22.03310,-15.16930,-27.21260,-37.00290,29.25910,-1.22958,27.82330,29.26210,-14.88500,-5.16405,8.04343,-11.43240,-7.89747,-16.55880,86.93080,-82.58000,77.62980,-131.30500,894.33700,528.00900
320,22.01800,-15.16600,-27.05410,-36.92780,27.25470,-0.13306,27.99070,28.93500,-14.86640,-4.94514,7.98534,-11.57040,-9.39859,-16.43470,89.65280,-82.60790,80.52380,-131.15800,894.21900,526.98800
321,21.98320,-15.16060,-26.89710,-36.81520,25.29830,0.97095,28.29160,28.69050,-14.81740,-4.71355,7.93479,-11.66760,-10.88640,-16.29000,92.34850,-82.63340,83.38920,-131.05500,894.12200,525.90200
322,21.93550,-15.13700,-26.79790,-36.73880,23.47610,1.77107,28.71910,28.44380,-14.77700,-4.48019,7.89099,-11.75360,-12.29930,-16.12800,95.03730,-82.63420,86.25540,-130.90400,894.02600,524.72300
323,21.87060,-15.12660,-26.65540,-36.68550,21.81620,2.22215,29.21220,28.27720,-14.72370,-4.28051,7.83215,-11.87120,-13.70360,-15.97470,97.69770,-82.61790,89.10300,-130.74200,893.91900,523.49500
324,21.83100,-15.11770,-26.54660,-36.66560,20.34400,2.69280,29.65610,28.37880,-14.69970,-4.05661,7.75712,-12.03250,-15.04790,-15.84550,100.38400,-82.57690,92.00130,-130.51800,893.74600,522.20800
325,21.78290,-15.12090,-26.42530,-36.63640,19.07560,3.51660,30.23510,28.10170,-14.66810,-3.81087,7.68468,-12.25070,-16.39370,-15.72020,103.09500,-82.51990,94.92640,-130.26600,893.56900,520.85000
326,21.73750,-15.10980,-26.30270,-36.53870,17.99320,4.13558,30.52510,28.03760,-14.63410,-3.50925,7.63596,-12.45990,-17.64180,-15.57020,105.75300,-82.45110,97.78660,-130.00800,893.41900,519.37500
327,21.68540,-15.13240,-26.22460,-36.55000,17.13080,4.69973,30.79160,28.05130,-14.57930,-3.21270,7.60545,-12.66180,-18.82230,-15.41350,108.33300,-82.38600,100.56300,-129.74100,893.23600,517.78800
328,21.65230,-15.14180,-26.20180,-36.54210,16.42000,5.23168,30.71610,27.98030,-14.53530,-2.91043,7.59261,-12.82570,-19.88550,-15.23610,110.72900,-82.31530,103.14700,-129.49600,893.07400,516.13300
329,21.60330,-15.16360,-26.11500,-36.54930,15.82900,5.66252,30.56580,28.19410,-14.47240,-2.62205,7.56252,-12.92440,-20.75760,-15.05690,112.96200,-82.24210,105.58100,-129.22300,892.86700,514.36900
330,21.60760,-15.18590,-26.17990,-36.53660,15.35900,6.11719,30.26040,28.40030,-14.44260,-2.25813,7.54943,-12.98120,-21.52130,-14.86890,114.99700,-82.17660,107.82400,-128.98300,892.59900,512.56500
331,21.57390,-15.26570,-26.05390,-36.68150,14.96000,6.75421,29.90320,28.47970,-14.37140,-2.08116,7.50058,-12.95880,-22.04350,-14.64520,116.84600,-82.10710,109.88500,-128.70400,892.29100,510.68500
332,21.56330,-15.31180,-25.99340,-36.67620,14.54040,7.14334,29.43890,28.98590,-14.33560,-1.80138,7.46270,-12.77730,-22.14330,-14.35390,118.50800,-82.03230,111.76500,-128.35700,892.00200,508.74700
333,21.57390,-15.36140,-25.97010,-36.70350,14.31160,7.51096,28.98920,29.15370,-14.32420,-1.53479,7.38081,-12.72110,-22.37420,-14.15940,119.93600,-81.95370,113.46200,-127.99200,891.60200,506.76200
334,21.57740,-15.42520,-25.97070,-36.81670,14.21470,7.75338,28.67800,29.38120,-14.31380,-1.28341,7.30403,-12.66990,-22.45890,-13.97590,121.25700,-81.87310,115.05500,-127.59400,891.16600,504.69200
335,21.60180,-15.47860,-25.95600,-36.86170,14.11210,8.22164,28.34680,29.48210,-14.30980,-0.99755,7.22680,-12.54400,-22.40880,-13.77020,122.47100,-81.80050,116.55100,-127.21100,890.70700,502.49500
336,21.65820,-15.54050,-25.94700,-36.91370,14.10960,8.08035,27.92860,29.75690,-14.32980,-0.74528,7.14921,-12.45300,-22.39790,-13.58140,123.48600,-81.73270,117.85400,-126.80600,890.22800,500.18700
337,21.73380,-15.60450,-25.91970,-37.01020,14.16680,7.19609,27.07020,30.26620,-14.37730,-0.51955,7.07400,-12.34330,-22.29260,-13.39060,124.31600,-81.65910,118.97400,-126.36200,889.68900,497.77400
338,21.85200,-15.65290,-25.86720,-37.05300,14.15680,6.02528,25.68130,30.71580,-14.43780,-0.35846,6.96679,-12.20760,-22.25660,-13.25280,124.89000,-81.61400,119.86200,-125.94000,889.14600,495.33200
339,21.96300,-15.71320,-25.80180,-37.10840,14.04080,5.11890,24.58690,31.61440,-14.50350,-0.18691,6.86465,-12.02090,-22.16580,-13.12760,125.28300,-81.57700,120.56200,-125.51100,888.53600,492.75900
340,22.10470,-15.75970,-25.84250,-37.09260,13.79860,4.15792,24.14310,32.27630,-14.57560,0.01667,6.76640,-11.83490,-22.40070,-13.06870,125.46400,-81.58280,121.04900,-125.15900,887.90300,490.19500
341,22.22880,-15.83190,-25.68970,-37.19470,13.56240,3.28960,23.68620,32.72850,-14.65730,-0.02064,6.65267,-11.68460,-22.64870,-13.02680,125.47600,-81.55730,121.35000,-124.70500,887.32100,487.57900
342,22.33750,-15.93380,-25.59850,-37.29380,13.33340,2.47993,23.41440,33.18850,-14.65690,0.02672,6.55528,-11.47650,-23.00540,-13.04110,125.68900,-81.60150,121.84500,-124.36100,886.66200,484.89500
343,22.49730,-16.02090,-25.55030,-37.37060,13.15520,1.73845,23.30120,33.53990,-14.73950,0.08844,6.47770,-11.38420,-23.36990,-13.10770,125.89200,-81.58410,122.32900,-123.92600,886.02600,482.19300
344,22.61940,-16.11920,-25.44190,-37.45840,12.93730,1.12057,23.39160,33.74160,-14.78550,0.13540,6.43470,-11.28280,-23.71580,-13.16060,126.26800,-81.56090,122.95000,-123.48700,885.42700,479.41500
345,22.78440,-16.19370,-25.39020,-37.52340,12.69710,0.62109,23.52920,33.64960,-14.90150,0.24150,6.45114,-11.23840,-23.94560,-13.18850,126.86600,-81.47240,123.76100,-122.85900,884.91300,476.58900
346,22.89970,-16.27790,-25.31280,-37.57970,12.43190,0.20336,23.99570,33.84500,-14.91270,0.35077,6.47223,-11.12130,-24.25740,-13.25560,127.57900,-81.44000,124.67500,-122.53100,884.41400,473.70000
347,23.02210,-16.35420,-25.25000,-37.62980,12.18000,-0.16041,24.56470,33.87630,-14.96050,0.48912,6.53797,-11.07160,-24.58050,-13.31450,128.40800,-81.36110,125.67700,-122.06400,883.96200,470.74100
348,23.12820,-16.42150,-25.16010,-37.69300,11.94930,-0.47572,25.20790,33.79790,-15.01120,0.60472,6.61281,-11.06230,-24.94740,-13.37950,129.23300,-81.26310,126.66100,-121.55200,883.57600,467.79800
349,23.28190,-16.47400,-25.25560,-37.60520,11.77680,-0.80925,25.96050,33.69890,-15.08960,0.93564,6.73734,-11.07690,-25.35950,-13.46310,130.12800,-81.17340,127.70500,-121.06400,883.17000,464.81800
350,23.31890,-16.55320,-25.03530,-37.81260,11.63320,-1.08630,26.67930,33.47010,-15.13000,0.85368,6.81223,-11.15170,-25.74780,-13.50670,130.72100,-81.05200,128.43300,-120.39500,882.83500,461.75600
351,23.41680,-16.61410,-25.04340,-37.83240,11.54740,-1.42106,27.37930,33.32520,-15.21450,1.03781,6.93778,-11.22710,-26.12440,-13.54770,131.34000,-80.94140,129.18300,-119.77000,882.46900,458.67300
352,23.44130,-16.65690,-24.96500,-37.91580,11.41680,-1.80196,27.84060,33.20170,-15.26090,1.08260,7.02151,-11.25650,-26.41370,-13.53980,131.80900,-80.83870,129.78500,-119.09300,882.15300,455.68800
353,23.44420,-16.70150,-24.85680,-37.93700,11.33080,-2.14964,28.26360,33.34070,-15.30580,1.09949,7.12051,-11.27120,-26.61090,-13.46960,132.20200,-80.73180,130.29200,-118.36500,881.87200,452.64500
354,23.47100,-16.72140,-24.80280,-37.92990,11.27430,-2.58990,28.59100,33.49160,-15.35170,1.09835,7.20294,-11.31150,-26.90810,-13.42530,132.56600,-80.64190,130.78800,-117.66400,881.58500,449.71300
355,23.44910,-16.74860,-24.69430,-37.96490,11.20340,-2.97418,28.76620,33.57110,-15.36310,1.06259,7.30875,-11.30600,-27.21840,-13.28860,132.88300,-80.56680,131.20300,-116.96500,881.35000,446.71000
